country,university,major,level,annual_fee,currency,notes,
إيران,جامعة فردوسي مشهد الحكومية,الكيمياء -الكيمياء,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,الكيمياء -العضوية,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,الكيمياء -المعدنية,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,الكيمياء -التحليلية,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,الفيزياء -اجلسيمات,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,الفيزياء -علم الفلك,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,الفيزياء -فيزياء احلالة,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,فسيولوجيا النبات,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,البيئة النباتية,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,النظم احلياتية للحيوان,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,علم األحياء -فسيولوجيا,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,اإلحصاء -االستدالل,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,اإلحصاء -االحتماالت,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,آمار -احتمال,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,التوافقي,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,الطوبولوجيا اجلربية,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,األنظمة الديناميكية,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,التحكم األمثل,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,الرسم البيان,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,التحليل العددي,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,حبوث العمليات,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,هندسة الكهرابء,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,هندسة الكهرابء -الطاقة,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,هندسة الكهرابء -التحكم,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,الهندسة المدنية -اهلياكل,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,التربة واألساسات,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,التصميم التطبيقي,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,الطاقة,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,هندسة املواد والتعدين,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,هندسة الكمبيوتر,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,الهندسة الزراعية -الري,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,الهندسة الزراعية -شبكات,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,الهندسة الزراعية -علم البيئة,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,البستانية -زراعة الفاكهة,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,البستانية -نبااتت الزينة,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,البستانية -النبااتت الطبية,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,البستانية -زراعة اخلضروات,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,الهندسة الزراعية -علم التربة,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,بيولوجيا التربة,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,الزراعة -علم بيئة احملاصيل,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,الزراعة -فسيولوجيا,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,ميكانيكة اآلالت الزراعية,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,الزراعي -السياسة والتنمية,دكتوراه,1980-3080,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,الهندسة الزراعية -الاقتصاد,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,الزراعي -تسويق املنتجات,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,احليوان,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
إيران,جامعة فردوسي مشهد الحكومية,علوم دامی -اصالح نژاد,دكتوراه,2860-3960,دولار,سنوي, تحويل تقريبي من يورو إلى دولار
